group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,intervention,count_surviving
non-intervention--0081,23,124,53,9,111,102,93,94,61,38,48,52,20,105,38,80,49,68,317,0,4053
non-intervention--0081,24,111,45,9,100,114,93,85,70,31,58,43,11,103,37,82,43,76,356,0,3697
non-intervention--0081,25,102,54,6,113,97,80,100,56,32,48,47,14,101,36,89,34,69,320,0,3377
non-intervention--0081,26,116,51,7,88,82,85,92,54,45,59,43,17,109,49,96,29,70,344,0,3033
non-intervention--0081,27,79,63,4,118,96,75,78,44,38,60,29,24,97,37,92,26,69,318,0,2715
non-intervention--0081,28,107,59,9,111,85,96,103,58,40,71,35,21,93,33,98,23,54,312,0,2403
non-intervention--0081,29,92,53,8,105,76,66,90,63,33,73,27,27,92,37,87,26,72,286,0,2117
non-intervention--0081,30,104,51,7,98,66,96,85,49,47,50,30,22,90,35,79,16,75,290,0,1827
non-intervention--0081,31,80,42,9,86,68,69,76,49,35,70,33,18,73,47,73,15,58,249,0,1578
non-intervention--0081,32,96,46,7,101,69,78,84,60,40,54,36,33,81,40,75,9,62,210,0,1368
non-intervention--0081,33,90,60,9,92,51,79,86,58,33,64,37,21,68,45,77,12,57,209,0,1159
non-intervention--0081,34,99,44,12,89,48,81,76,42,41,63,29,13,65,40,92,7,68,196,0,963
non-intervention--0081,35,94,66,11,90,49,64,74,42,39,59,31,21,52,37,95,11,46,169,0,794
non-intervention--0081,36,86,44,5,72,50,64,81,34,28,64,29,27,53,40,88,7,57,147,0,647
non-intervention--0081,37,85,42,13,75,41,68,91,44,29,47,18,18,49,31,80,5,53,104,0,543
non-intervention--0081,38,102,54,6,84,27,59,84,39,29,56,30,21,59,33,71,4,51,103,0,440
non-intervention--0081,39,85,41,4,78,43,53,69,34,27,64,24,15,77,40,79,5,45,440,0,0
non-intervention--0056,1,151,34,2,67,352,39,77,74,29,3,67,3,76,9,117,1049,109,152,0,9848
non-intervention--0056,2,170,27,2,58,290,66,78,68,28,4,62,7,79,6,126,865,105,159,0,9689
non-intervention--0056,3,127,36,2,78,383,67,68,74,42,10,59,14,97,15,130,935,101,147,0,9542
non-intervention--0056,4,137,40,4,96,346,74,72,65,26,12,58,8,112,14,152,915,108,154,0,9388
non-intervention--0056,5,147,36,4,104,313,101,84,52,25,26,58,2,121,21,121,786,97,191,0,9197
non-intervention--0056,6,132,28,4,90,279,87,98,68,40,17,48,5,127,17,122,694,93,183,0,9014
non-intervention--0056,7,125,47,4,103,305,85,76,87,36,18,40,9,127,30,121,556,84,184,0,8830
non-intervention--0056,8,131,50,6,93,285,79,99,67,36,19,60,9,147,17,122,538,90,210,0,8620
non-intervention--0056,9,129,36,4,93,239,92,105,55,38,29,62,14,145,26,126,445,96,225,0,8395
non-intervention--0056,10,118,37,7,94,235,97,95,71,27,29,42,13,125,24,122,383,92,239,0,8156
non-intervention--0056,11,91,49,8,106,227,104,106,52,30,30,45,11,142,23,103,327,79,282,0,7874
non-intervention--0056,12,137,47,9,112,239,95,107,74,50,34,48,13,131,24,112,271,80,267,0,7607
non-intervention--0056,13,111,46,8,118,208,96,106,53,41,35,64,15,123,19,112,249,90,292,0,7315
non-intervention--0056,14,106,53,7,105,200,93,114,57,31,44,54,14,111,23,101,195,83,273,0,7042
non-intervention--0056,15,123,54,9,109,180,82,105,49,36,53,52,8,120,33,114,179,89,293,0,6749
non-intervention--0056,16,117,59,9,111,177,107,76,57,37,51,38,12,135,28,109,152,84,281,0,6468
non-intervention--0056,17,113,60,10,126,152,87,103,67,34,53,39,10,135,32,108,133,81,325,0,6143
non-intervention--0056,18,124,55,6,121,145,79,92,54,37,50,41,23,116,24,122,139,77,337,0,5806
non-intervention--0056,19,101,53,5,115,162,93,118,64,34,53,43,15,114,24,102,87,86,302,0,5504
non-intervention--0056,20,100,51,8,112,140,103,106,57,49,59,41,19,139,40,124,75,56,336,0,5168
non-intervention--0056,21,112,53,18,125,132,82,100,56,39,51,49,19,102,31,84,74,75,341,0,4827
non-intervention--0056,22,129,55,14,120,133,85,98,74,39,54,30,14,111,35,106,57,88,357,0,4470
non-intervention--0056,23,104,55,7,116,113,92,97,55,38,51,47,24,124,34,90,55,90,314,0,4156
non-intervention--0056,24,95,47,7,102,120,85,108,47,37,58,28,24,104,23,87,43,73,382,0,3774
non-intervention--0056,25,117,56,8,122,102,76,75,50,48,57,39,18,96,31,95,36,66,353,0,3421
non-intervention--0056,26,99,45,6,110,102,79,86,64,33,63,33,25,94,34,103,26,60,330,0,3091
non-intervention--0056,27,106,44,10,128,86,85,92,58,48,54,47,20,89,40,104,33,78,322,0,2769
non-intervention--0056,28,116,49,12,101,71,70,97,55,37,70,38,30,99,37,87,26,82,325,0,2444
non-intervention--0056,29,104,53,6,116,74,67,98,49,28,53,35,30,75,32,93,20,77,296,0,2148
non-intervention--0056,30,113,58,8,108,71,71,87,51,41,46,37,23,77,34,88,16,66,287,0,1861
non-intervention--0056,31,91,44,7,91,65,72,93,64,40,64,33,29,68,43,94,12,65,258,0,1603
non-intervention--0056,32,87,54,7,107,54,94,88,47,37,56,24,24,72,34,85,13,62,254,0,1349
non-intervention--0056,33,106,58,11,102,45,76,81,54,35,69,33,22,88,43,89,9,59,211,0,1138
non-intervention--0056,34,102,45,7,91,47,69,80,45,42,62,27,26,60,26,97,10,49,205,0,933
non-intervention--0056,35,99,50,11,78,45,72,100,46,29,64,30,26,63,42,92,4,56,168,0,765
non-intervention--0056,36,88,48,10,96,45,66,71,53,32,62,39,23,59,38,96,5,43,150,0,615
non-intervention--0056,37,85,50,6,74,40,69,73,42,29,55,20,20,62,33,90,11,54,108,0,507
non-intervention--0056,38,84,51,16,85,29,75,85,34,32,55,22,23,54,39,77,3,52,114,0,393
non-intervention--0056,39,100,56,7,81,32,53,75,36,31,43,35,26,54,39,75,6,49,393,0,0
non-intervention--0042,1,153,35,3,53,319,55,100,83,30,7,59,2,71,7,108,1036,110,154,0,9846
non-intervention--0042,2,140,32,2,54,345,65,70,99,34,5,64,1,69,10,95,955,108,149,0,9697
non-intervention--0042,3,128,35,4,76,361,72,81,75,37,18,54,6,104,10,138,968,102,172,0,9525
non-intervention--0042,4,136,31,4,72,317,87,81,74,30,10,60,7,85,16,137,899,103,166,0,9359
non-intervention--0042,5,129,50,2,109,344,82,96,69,43,13,55,9,126,20,113,784,92,166,0,9193
non-intervention--0042,6,110,41,6,81,317,104,94,71,33,18,48,9,123,14,130,670,93,184,0,9009
non-intervention--0042,7,129,26,6,92,289,106,95,51,37,23,60,12,118,22,121,625,92,210,0,8799
non-intervention--0042,8,121,47,6,94,262,88,87,69,37,23,46,13,123,19,129,450,80,202,0,8597
non-intervention--0042,9,118,39,8,106,310,82,106,57,29,35,46,6,137,14,114,455,80,227,0,8370
non-intervention--0042,10,129,60,5,104,266,86,97,44,30,23,55,7,128,24,110,372,100,240,0,8130
non-intervention--0042,11,112,52,6,114,259,100,108,64,37,37,58,23,148,14,105,309,78,253,0,7877
non-intervention--0042,12,126,48,8,105,224,102,99,49,37,34,60,9,128,12,108,278,104,263,0,7614
non-intervention--0042,13,122,38,7,112,225,88,89,63,30,41,55,14,136,21,105,241,95,306,0,7308
non-intervention--0042,14,126,41,10,94,196,94,107,67,36,32,54,19,123,26,130,174,88,304,0,7004
non-intervention--0042,15,123,38,7,116,175,87,95,55,41,54,59,20,125,26,88,176,72,303,0,6701
non-intervention--0042,16,123,48,8,96,176,103,109,64,37,57,45,15,123,29,107,155,80,323,0,6378
non-intervention--0042,17,106,47,4,132,179,83,96,60,45,48,47,11,134,21,124,129,70,320,0,6058
non-intervention--0042,18,112,37,4,118,144,89,89,53,47,52,44,13,110,28,99,98,72,353,0,5705
non-intervention--0042,19,121,44,3,116,150,92,93,62,43,51,48,18,109,37,98,87,82,310,0,5395
non-intervention--0042,20,115,46,4,95,139,88,94,56,39,51,47,13,112,33,112,80,76,342,0,5053
non-intervention--0042,21,99,43,10,126,122,90,95,56,48,60,30,21,113,32,85,63,86,349,0,4704
non-intervention--0042,22,122,43,10,118,114,84,104,47,35,61,36,26,135,29,105,72,64,318,0,4386
non-intervention--0042,23,103,49,11,147,94,80,102,42,42,54,50,29,108,40,100,61,67,320,0,4066
non-intervention--0042,24,103,67,8,112,105,85,94,59,31,62,48,24,100,33,97,55,64,349,0,3717
non-intervention--0042,25,112,63,8,127,108,88,93,54,30,56,41,20,104,39,95,38,63,344,0,3373
non-intervention--0042,26,108,54,9,109,92,95,98,60,36,58,44,19,84,37,94,32,73,320,0,3053
non-intervention--0042,27,107,47,21,120,98,79,80,53,41,62,59,18,107,40,78,31,65,331,0,2722
non-intervention--0042,28,116,41,10,119,83,74,102,54,51,66,39,24,86,32,84,23,56,333,0,2389
non-intervention--0042,29,86,54,11,110,70,75,88,61,40,63,38,28,91,56,100,22,61,275,0,2114
non-intervention--0042,30,81,49,6,90,68,88,89,46,31,62,51,23,84,27,103,19,60,286,0,1828
non-intervention--0042,31,108,61,9,94,74,75,86,59,29,57,32,29,60,34,109,12,61,269,0,1559
non-intervention--0042,32,107,47,11,111,49,65,99,43,35,39,17,29,76,24,80,14,53,253,0,1306
non-intervention--0042,33,87,61,16,90,56,71,78,49,43,64,35,25,60,37,87,11,55,224,0,1082
non-intervention--0042,34,102,49,10,76,51,80,75,55,35,54,37,24,72,35,93,9,54,171,0,911
non-intervention--0042,35,107,49,7,97,51,63,77,51,41,62,36,23,58,40,89,19,69,170,0,741
non-intervention--0042,36,95,39,5,84,44,56,77,41,33,61,35,27,59,33,84,7,53,140,0,601
non-intervention--0042,37,110,52,5,80,50,53,78,43,33,53,30,23,58,36,75,4,62,120,0,481
non-intervention--0042,38,97,38,12,74,33,38,76,45,40,61,23,25,48,44,94,3,42,104,0,377
non-intervention--0042,39,106,34,5,69,43,61,81,53,31,54,22,12,51,37,77,5,57,377,0,0
non-intervention--0043,1,171,27,1,60,326,55,60,78,33,7,56,4,56,10,85,1024,121,160,0,9840
non-intervention--0043,2,146,21,3,50,315,57,80,74,25,7,69,1,58,7,109,877,114,176,0,9664
non-intervention--0043,3,171,36,4,82,372,63,88,67,27,8,72,9,101,14,132,985,117,168,0,9496
non-intervention--0043,4,149,26,4,76,352,77,84,81,33,9,70,7,106,14,141,881,94,179,0,9317
non-intervention--0043,5,143,39,4,79,319,87,84,68,33,18,61,6,119,14,98,804,88,167,0,9150
non-intervention--0043,6,112,47,4,87,330,81,94,67,40,18,50,9,114,15,148,663,110,179,0,8971
non-intervention--0043,7,130,50,7,99,290,80,79,85,23,30,56,9,138,20,114,606,112,196,0,8775
non-intervention--0043,8,134,51,2,104,271,82,84,64,27,26,68,6,129,20,112,562,108,203,0,8572
non-intervention--0043,9,106,41,5,116,293,95,109,70,40,18,45,13,126,16,128,409,88,224,0,8348
non-intervention--0043,10,126,43,8,102,247,88,115,62,43,31,54,18,139,14,120,362,87,238,0,8110
non-intervention--0043,11,152,52,7,104,225,87,104,57,46,28,63,14,151,25,129,315,76,250,0,7860
non-intervention--0043,12,119,49,6,98,221,82,112,63,38,24,52,11,128,17,104,296,88,253,0,7607
non-intervention--0043,13,131,47,8,116,210,90,100,51,47,33,50,14,125,16,103,250,79,259,0,7348
non-intervention--0043,14,99,43,5,96,186,83,101,61,37,42,63,12,126,30,94,194,86,311,0,7037
non-intervention--0043,15,124,40,5,118,192,105,94,64,47,41,52,7,135,25,102,196,70,309,0,6728
non-intervention--0043,16,105,51,5,126,182,98,91,67,48,53,34,19,114,20,123,153,89,328,0,6400
non-intervention--0043,17,117,56,9,114,179,91,118,53,34,43,49,17,134,28,129,133,74,347,0,6053
non-intervention--0043,18,117,50,7,99,162,94,104,58,38,45,57,16,131,31,102,96,67,318,0,5735
non-intervention--0043,19,110,54,7,122,141,87,105,54,40,43,50,22,133,34,91,90,66,345,0,5390
non-intervention--0043,20,110,52,3,108,126,92,85,61,47,51,56,20,136,26,113,95,84,340,0,5050
non-intervention--0043,21,111,49,9,114,137,93,85,53,49,56,46,15,116,40,81,64,63,347,0,4703
non-intervention--0043,22,133,51,11,100,112,84,103,51,43,52,34,23,109,32,95,59,71,351,0,4352
non-intervention--0043,23,114,59,13,145,121,84,102,63,40,61,46,23,114,33,106,44,67,331,0,4021
non-intervention--0043,24,107,44,12,122,113,90,92,59,39,53,46,14,109,37,88,50,85,342,0,3679
non-intervention--0043,25,96,48,9,121,104,82,103,46,42,56,51,19,88,38,109,37,58,361,0,3318
non-intervention--0043,26,93,59,8,103,90,96,104,64,38,56,42,17,86,33,105,30,62,337,0,2981
non-intervention--0043,27,112,54,10,108,88,105,82,49,21,69,44,19,91,34,94,18,71,333,0,2648
non-intervention--0043,28,121,46,4,107,71,79,91,41,33,50,21,18,84,28,89,23,46,299,0,2349
non-intervention--0043,29,115,42,7,117,68,88,106,43,38,59,30,21,86,23,102,14,58,267,0,2082
non-intervention--0043,30,82,53,10,95,66,86,96,48,28,57,42,13,76,27,110,17,55,251,0,1831
non-intervention--0043,31,115,50,6,114,69,87,105,57,27,57,26,16,73,35,85,18,49,248,0,1583
non-intervention--0043,32,99,50,13,96,54,89,81,51,39,52,43,22,77,29,97,8,56,224,0,1359
non-intervention--0043,33,103,58,13,104,39,74,80,44,33,63,41,28,63,30,68,7,59,221,0,1138
non-intervention--0043,34,85,38,6,99,47,66,80,33,36,49,27,21,69,25,98,18,45,208,0,930
non-intervention--0043,35,99,49,9,93,42,63,75,38,40,65,26,26,52,30,75,5,67,159,0,771
non-intervention--0043,36,98,45,11,100,41,61,91,56,29,76,24,25,60,36,90,6,63,130,0,641
non-intervention--0043,37,89,50,8,69,46,51,89,58,42,63,28,26,65,36,72,6,52,133,0,508
non-intervention--0043,38,94,45,6,77,40,59,92,40,38,48,37,32,60,44,80,4,52,106,0,402
non-intervention--0043,39,77,39,8,80,37,50,77,66,39,60,24,25,53,43,81,4,48,402,0,0
non-intervention--0057,1,163,36,3,53,342,52,59,67,35,7,65,6,66,9,98,1031,108,146,0,9854
non-intervention--0057,2,154,28,3,55,321,59,66,83,34,3,63,4,59,11,116,917,103,160,0,9694
non-intervention--0057,3,121,39,2,92,328,77,86,68,44,15,59,8,98,12,131,1026,94,164,0,9530
non-intervention--0057,4,148,35,4,69,330,71,80,70,29,8,63,7,106,13,112,830,97,185,0,9345
non-intervention--0057,5,101,42,5,97,350,83,95,56,28,13,63,9,109,17,134,743,103,169,0,9176
non-intervention--0057,6,112,42,1,81,278,95,106,80,39,25,63,7,104,11,140,706,94,198,0,8978
non-intervention--0057,7,123,40,6,95,300,90,88,54,45,24,63,5,125,13,118,601,78,201,0,8777
non-intervention--0057,8,104,41,4,86,282,76,80,69,30,31,55,13,99,12,104,514,91,227,0,8550
non-intervention--0057,9,131,47,10,102,255,90,88,60,47,32,56,13,132,19,128,451,86,223,0,8327
non-intervention--0057,10,131,42,3,102,239,119,100,60,41,33,42,16,112,22,122,397,79,205,0,8122
non-intervention--0057,11,105,49,11,117,263,104,119,57,36,37,54,16,136,21,97,291,86,211,0,7911
non-intervention--0057,12,119,50,5,111,226,90,90,55,33,42,47,17,124,15,128,269,89,255,0,7656
non-intervention--0057,13,131,50,3,120,215,83,96,64,35,29,64,14,133,19,104,273,90,276,0,7380
non-intervention--0057,14,136,59,5,85,175,87,101,69,35,33,40,19,137,10,118,200,78,305,0,7075
non-intervention--0057,15,93,45,8,133,188,89,104,59,41,35,53,16,125,32,98,174,82,310,0,6765
non-intervention--0057,16,123,53,5,106,195,68,83,44,36,45,52,18,151,24,112,154,71,315,0,6450
non-intervention--0057,17,97,58,5,105,171,100,93,53,48,48,41,18,132,30,95,131,79,333,0,6117
non-intervention--0057,18,114,61,10,100,148,79,116,61,38,47,56,16,128,31,121,102,68,358,0,5759
non-intervention--0057,19,117,49,9,118,138,90,86,53,38,52,46,15,113,34,86,87,68,347,0,5412
non-intervention--0057,20,112,45,10,124,140,92,95,58,29,51,53,15,117,26,118,74,77,356,0,5056
non-intervention--0057,21,117,61,6,111,123,94,89,75,35,60,44,23,94,35,112,64,63,357,0,4699
non-intervention--0057,22,104,46,8,103,118,82,99,67,37,48,46,17,91,25,109,58,86,356,0,4343
non-intervention--0057,23,102,70,4,114,111,90,97,41,49,58,44,24,87,27,111,50,75,346,0,3997
non-intervention--0057,24,102,55,10,112,116,82,91,62,44,50,37,23,108,29,97,42,54,381,0,3616
non-intervention--0057,25,97,51,11,124,102,72,93,49,47,54,33,20,96,36,101,38,71,350,0,3266
non-intervention--0057,26,95,50,8,101,109,72,84,56,40,58,46,19,89,38,100,24,68,328,0,2938
non-intervention--0057,27,97,48,10,113,90,94,77,47,37,57,37,27,81,37,80,35,66,300,0,2638
non-intervention--0057,28,104,57,9,97,70,60,97,50,40,49,35,24,104,36,106,26,58,343,0,2295
non-intervention--0057,29,117,59,12,118,73,81,84,56,36,56,34,22,77,35,75,21,65,263,0,2032
non-intervention--0057,30,106,66,10,113,74,81,103,45,43,57,37,28,82,34,91,14,61,280,0,1752
non-intervention--0057,31,87,58,9,104,61,77,79,54,43,64,34,16,67,35,88,17,70,244,0,1508
non-intervention--0057,32,116,58,10,90,61,89,84,54,36,52,28,23,68,40,88,13,64,204,0,1304
non-intervention--0057,33,111,45,12,96,48,74,73,60,34,61,31,32,66,35,90,15,44,203,0,1101
non-intervention--0057,34,85,49,10,89,60,54,92,42,34,56,42,23,67,48,88,14,49,184,0,917
non-intervention--0057,35,84,45,8,93,57,63,82,48,40,58,31,23,49,39,80,2,62,171,0,746
non-intervention--0057,36,84,44,8,105,52,67,82,52,35,56,28,17,54,29,76,7,41,145,0,601
non-intervention--0057,37,100,40,10,95,37,74,72,45,34,54,32,16,63,51,78,6,51,130,0,471
non-intervention--0057,38,86,48,14,77,35,79,71,37,35,55,42,24,51,50,68,4,43,93,0,378
non-intervention--0057,39,78,40,5,70,32,62,78,45,36,49,19,34,42,36,66,4,51,378,0,0
non-intervention--0080,1,157,26,1,74,329,50,84,76,33,4,62,3,66,12,106,1042,113,166,0,9834
non-intervention--0080,2,156,26,5,52,312,46,80,91,37,3,66,1,59,16,102,880,94,150,0,9684
non-intervention--0080,3,132,42,3,82,384,76,95,92,32,11,62,8,111,17,140,1011,109,170,0,9514
non-intervention--0080,4,131,27,3,78,349,71,77,68,45,5,64,8,103,9,144,843,108,191,0,9323
non-intervention--0080,5,132,33,1,91,370,72,97,77,37,11,58,11,120,17,122,805,107,197,0,9126
non-intervention--0080,6,130,42,3,87,342,86,96,69,34,14,61,8,133,15,130,627,97,212,0,8914
non-intervention--0080,7,105,47,5,100,263,94,88,63,32,22,57,9,111,17,113,633,93,207,0,8707
non-intervention--0080,8,111,44,7,86,281,86,95,66,41,23,49,13,124,14,119,484,82,211,0,8496
non-intervention--0080,9,122,48,4,95,270,81,92,70,39,26,52,10,111,16,112,433,84,245,0,8251
non-intervention--0080,10,146,43,5,87,262,86,91,63,39,44,48,17,134,18,125,401,90,236,0,8015
non-intervention--0080,11,122,41,5,93,248,95,88,46,27,33,48,7,148,24,111,294,89,274,0,7741
non-intervention--0080,12,123,45,5,122,229,104,88,58,37,40,59,14,143,23,131,293,71,236,0,7505
non-intervention--0080,13,132,46,3,114,207,86,90,73,44,50,53,13,136,16,127,240,78,299,0,7206
non-intervention--0080,14,116,52,1,108,180,105,92,56,37,36,45,15,124,22,122,206,94,276,0,6930
non-intervention--0080,15,105,53,10,118,184,83,80,49,41,42,49,17,145,23,120,161,88,305,0,6625
non-intervention--0080,16,139,52,6,127,163,98,103,60,32,51,35,24,132,32,97,146,80,314,0,6311
non-intervention--0080,17,125,51,11,111,147,103,73,55,29,48,41,10,124,34,102,136,73,310,0,6001
non-intervention--0080,18,106,50,5,106,165,97,92,48,34,37,39,13,127,28,111,93,80,333,0,5668
non-intervention--0080,19,118,57,6,108,133,88,100,44,49,45,57,17,140,37,91,106,72,324,0,5344
non-intervention--0080,20,93,61,8,101,144,87,110,56,36,48,38,22,121,22,98,84,77,344,0,5000
non-intervention--0080,21,108,55,10,99,115,75,112,58,50,55,40,24,123,35,105,66,85,341,0,4659
non-intervention--0080,22,110,47,9,102,106,71,82,62,44,48,38,21,106,27,113,61,65,332,0,4327
non-intervention--0080,23,122,44,7,120,107,79,86,45,34,58,38,22,105,28,103,51,79,348,0,3979
non-intervention--0080,24,125,43,7,124,114,106,95,46,46,52,40,26,97,30,91,36,79,339,0,3640
non-intervention--0080,25,105,57,9,131,108,77,92,47,53,58,35,31,110,35,88,33,68,332,0,3308
non-intervention--0080,26,117,45,4,93,90,81,91,48,48,63,56,17,104,35,92,28,50,315,0,2993
non-intervention--0080,27,110,45,8,119,101,99,81,51,35,62,46,27,113,29,101,35,75,333,0,2660
non-intervention--0080,28,109,41,5,118,88,85,107,51,45,77,37,21,91,35,84,26,56,296,0,2364
non-intervention--0080,29,103,47,7,127,72,76,105,60,32,56,33,23,84,40,87,26,54,283,0,2081
non-intervention--0080,30,100,62,7,91,64,74,92,50,48,63,46,22,68,38,109,19,63,281,0,1800
non-intervention--0080,31,101,43,7,116,56,65,72,54,43,45,45,20,100,35,94,17,38,257,0,1543
non-intervention--0080,32,85,52,14,101,54,79,95,58,36,53,39,15,56,31,68,9,59,222,0,1321
non-intervention--0080,33,101,39,11,103,46,61,78,45,43,56,27,25,65,37,93,13,52,223,0,1098
non-intervention--0080,34,87,55,9,116,32,61,71,49,45,60,35,22,71,37,93,14,51,179,0,919
non-intervention--0080,35,94,52,14,96,47,67,91,52,25,73,33,32,61,34,87,4,58,178,0,741
non-intervention--0080,36,103,41,13,75,44,54,85,43,40,61,30,20,60,43,76,8,35,120,0,621
non-intervention--0080,37,102,45,12,104,37,59,62,50,33,61,29,19,61,39,60,4,40,121,0,500
non-intervention--0080,38,84,52,6,75,36,55,68,56,41,55,22,22,46,38,76,4,44,118,0,382
non-intervention--0080,39,81,36,14,64,22,53,72,44,28,60,26,21,38,39,71,3,51,382,0,0
non-intervention--0094,1,150,31,3,59,314,56,79,69,27,4,64,2,68,11,107,1043,90,139,0,9861
non-intervention--0094,2,154,24,3,69,324,62,69,79,26,6,63,3,68,11,100,929,108,172,0,9689
non-intervention--0094,3,129,41,5,68,394,80,84,77,38,14,64,4,103,11,145,994,86,153,0,9536
non-intervention--0094,4,149,34,6,84,374,69,91,66,39,6,64,5,81,21,138,816,104,178,0,9358
non-intervention--0094,5,135,46,6,91,317,74,97,89,43,25,74,10,112,10,124,793,101,187,0,9171
non-intervention--0094,6,130,39,5,88,292,66,89,64,29,19,48,16,118,15,119,657,94,190,0,8981
non-intervention--0094,7,127,58,3,98,329,88,111,69,28,28,56,8,137,13,124,623,95,204,0,8777
non-intervention--0094,8,131,46,5,90,261,76,106,51,34,37,48,7,126,13,125,479,90,206,0,8571
non-intervention--0094,9,117,47,7,104,268,112,105,60,39,25,60,5,128,19,95,431,109,235,0,8336
non-intervention--0094,10,131,44,5,89,241,98,92,65,33,35,56,16,121,18,126,390,92,242,0,8094
non-intervention--0094,11,127,46,7,113,259,81,94,68,29,37,48,9,139,24,118,313,64,261,0,7833
non-intervention--0094,12,129,51,9,112,215,100,100,61,33,28,47,17,129,26,118,285,78,274,0,7559
non-intervention--0094,13,117,39,3,121,217,92,78,71,34,37,45,20,135,23,113,266,73,284,0,7275
non-intervention--0094,14,118,55,4,121,194,103,82,52,36,44,45,12,104,34,104,208,75,296,0,6979
non-intervention--0094,15,125,67,3,134,199,105,103,58,36,46,55,20,151,24,107,177,81,328,0,6651
non-intervention--0094,16,122,55,10,113,173,95,94,55,33,43,65,16,148,23,119,152,71,301,0,6350
non-intervention--0094,17,99,43,4,124,179,86,96,62,30,35,44,12,125,37,114,131,80,336,0,6014
non-intervention--0094,18,112,42,12,107,156,96,93,56,28,47,28,17,125,36,96,93,70,319,0,5695
non-intervention--0094,19,106,50,8,117,154,91,115,48,47,53,60,21,128,23,89,95,83,344,0,5351
non-intervention--0094,20,132,44,3,77,145,97,86,54,37,60,35,12,106,32,103,79,73,337,0,5014
non-intervention--0094,21,102,56,12,127,138,84,102,60,41,51,44,18,111,25,107,54,77,348,0,4666
non-intervention--0094,22,111,49,5,123,120,97,110,59,32,66,30,25,104,35,101,52,64,326,0,4340
