group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,count_surviving
intervention--0040,25,2467,955,69,1753,4672,2005,2119,1229,690,687,1035,266,2636,507,2113,9118,1669,6098,3902
intervention--0040,26,2580,1009,77,1839,4796,2093,2194,1269,725,733,1067,281,2740,533,2192,9163,1723,6454,3546
intervention--0040,27,2683,1056,85,1942,4913,2171,2275,1323,760,780,1103,294,2825,572,2272,9206,1782,6785,3215
intervention--0040,28,2794,1122,95,2036,5027,2252,2365,1371,799,822,1144,309,2913,610,2353,9246,1845,7159,2841
intervention--0040,29,2894,1176,100,2137,5128,2336,2444,1415,839,892,1170,324,3017,635,2425,9272,1898,7483,2517
intervention--0040,30,2974,1222,106,2218,5239,2419,2526,1462,866,939,1193,341,3131,671,2517,9306,1958,7781,2219
intervention--0040,31,3069,1277,114,2321,5339,2489,2608,1508,904,988,1229,362,3211,695,2604,9323,2021,8074,1926
intervention--0040,32,3140,1332,122,2405,5419,2558,2697,1550,930,1056,1261,378,3294,725,2683,9345,2079,8336,1664
intervention--0040,33,3237,1375,127,2513,5511,2623,2787,1596,957,1105,1300,396,3363,765,2776,9359,2148,8547,1453
intervention--0040,34,3336,1421,135,2624,5591,2694,2858,1636,992,1160,1331,424,3449,803,2852,9373,2202,8796,1204
intervention--0040,35,3431,1472,141,2717,5649,2759,2930,1675,1016,1224,1371,453,3522,834,2922,9392,2254,9016,984
intervention--0040,36,3517,1515,144,2788,5716,2821,3007,1714,1055,1288,1400,480,3591,865,2998,9404,2318,9207,793
intervention--0040,37,3606,1558,150,2876,5774,2882,3102,1741,1090,1346,1429,499,3660,900,3079,9417,2376,9381,619
intervention--0040,38,3690,1597,157,2951,5828,2953,3191,1784,1123,1388,1455,516,3735,929,3154,9424,2426,9496,504
intervention--0040,39,3767,1645,163,3020,5877,3008,3262,1825,1162,1441,1476,541,3791,966,3230,9428,2482,10000,0
intervention--0097,1,100,29,1,40,163,55,67,70,20,2,60,3,54,12,70,871,59,85,9915
intervention--0097,2,216,55,1,63,335,93,130,130,39,3,94,8,108,23,155,1584,131,195,9805
intervention--0097,3,326,91,3,112,560,154,207,186,65,12,134,13,194,33,253,2482,194,350,9650
intervention--0097,4,433,119,4,151,789,204,278,230,85,23,174,17,290,50,351,3227,265,498,9502
intervention--0097,5,528,160,5,201,1015,278,341,277,111,36,219,22,392,69,450,3961,338,633,9367
intervention--0097,6,624,197,6,267,1245,362,406,341,137,50,266,26,492,81,522,4597,404,802,9198
intervention--0097,7,706,231,9,323,1478,435,498,388,161,63,324,33,622,93,625,5175,481,941,9059
intervention--0097,8,798,258,12,385,1683,516,590,430,183,81,356,39,733,103,716,5741,537,1134,8866
intervention--0097,9,900,294,16,461,1937,591,685,494,201,100,401,48,858,121,824,6230,606,1333,8667
intervention--0097,10,999,336,19,534,2170,678,764,538,229,131,443,57,986,139,910,6663,664,1539,8461
intervention--0097,11,1090,380,22,594,2385,755,861,588,248,160,492,63,1119,158,1002,7028,741,1754,8246
intervention--0097,12,1202,433,25,663,2598,825,936,651,279,185,528,72,1245,177,1085,7338,804,1983,8017
intervention--0097,13,1308,478,26,755,2796,905,1018,701,299,210,574,83,1378,192,1167,7661,859,2240,7760
intervention--0097,14,1428,535,28,846,2995,1003,1120,758,321,243,625,101,1517,211,1261,7917,941,2539,7461
intervention--0097,15,1545,590,32,940,3207,1096,1211,801,343,288,672,117,1641,230,1354,8147,995,2817,7183
intervention--0097,16,1645,629,35,1031,3413,1186,1312,868,371,322,712,127,1754,250,1432,8316,1078,3121,6879
intervention--0097,17,1746,677,38,1132,3625,1283,1411,918,404,362,764,136,1884,277,1530,8468,1153,3443,6557
intervention--0097,18,1850,725,43,1204,3807,1368,1505,967,432,411,805,154,2000,300,1615,8591,1221,3774,6226
intervention--0097,19,1945,771,47,1287,3992,1453,1602,1028,466,468,843,166,2134,330,1701,8725,1291,4119,5881
intervention--0097,20,2060,829,50,1368,4174,1548,1685,1091,495,512,876,182,2244,357,1780,8815,1374,4435,5565
intervention--0097,21,2166,873,58,1485,4331,1641,1773,1150,530,564,922,199,2357,388,1868,8892,1442,4777,5223
intervention--0097,22,2261,912,62,1565,4456,1737,1864,1192,564,617,955,216,2472,411,1943,8970,1502,5127,4873
intervention--0097,23,2358,971,70,1673,4606,1831,1955,1242,597,675,999,236,2571,437,2039,9045,1573,5496,4504
intervention--0097,24,2464,1021,77,1754,4738,1917,2053,1283,631,731,1043,255,2678,467,2136,9097,1637,5834,4166
intervention--0097,25,2559,1073,85,1846,4843,2015,2146,1332,673,786,1090,282,2787,491,2214,9142,1711,6200,3800
intervention--0097,26,2676,1121,91,1939,4940,2092,2256,1376,705,836,1127,301,2870,524,2312,9192,1781,6563,3437
intervention--0097,27,2778,1183,98,2035,5045,2165,2356,1428,736,871,1163,320,2982,556,2404,9240,1842,6874,3126
intervention--0097,28,2858,1232,104,2125,5176,2254,2465,1479,769,919,1194,346,3070,590,2491,9276,1913,7165,2835
intervention--0097,29,2953,1285,113,2216,5301,2330,2539,1508,805,971,1227,364,3150,612,2581,9304,1985,7489,2511
intervention--0097,30,3054,1325,126,2309,5406,2401,2617,1564,845,1022,1278,386,3231,643,2668,9332,2034,7783,2217
intervention--0097,31,3154,1386,136,2408,5493,2486,2711,1617,875,1070,1313,410,3333,679,2756,9347,2085,8098,1902
intervention--0097,32,3257,1431,145,2496,5579,2571,2787,1674,901,1125,1350,429,3399,711,2844,9366,2163,8352,1648
intervention--0097,33,3376,1480,150,2592,5643,2629,2870,1721,938,1174,1386,444,3471,738,2929,9377,2236,8608,1392
intervention--0097,34,3476,1529,154,2680,5721,2689,2936,1761,976,1230,1421,459,3542,770,2997,9391,2295,8858,1142
intervention--0097,35,3561,1571,163,2779,5793,2761,3011,1805,998,1286,1444,476,3611,803,3069,9405,2338,9052,948
intervention--0097,36,3640,1622,169,2862,5857,2822,3089,1855,1025,1330,1474,494,3662,840,3154,9417,2402,9223,777
intervention--0097,37,3737,1669,175,2937,5921,2883,3166,1890,1045,1382,1509,516,3713,876,3237,9432,2472,9347,653
intervention--0097,38,3820,1711,177,3010,5982,2956,3247,1926,1071,1437,1534,543,3779,920,3295,9442,2518,9475,525
intervention--0097,39,3907,1756,189,3091,6028,2998,3337,1968,1107,1489,1554,572,3840,961,3370,9451,2578,10000,0
intervention--0083,1,94,25,0,49,167,53,65,63,21,9,44,0,55,7,66,903,76,107,9893
intervention--0083,2,218,41,2,86,337,112,120,123,41,14,98,5,102,16,132,1651,144,222,9778
intervention--0083,3,320,76,3,145,588,181,188,169,65,24,156,9,188,29,220,2492,227,349,9651
intervention--0083,4,419,101,5,191,814,242,253,220,87,26,204,15,273,46,302,3233,289,473,9527
intervention--0083,5,526,134,8,262,1022,346,341,272,105,36,240,19,358,60,409,3966,369,637,9363
intervention--0083,6,659,166,8,310,1246,426,416,342,131,53,285,23,469,79,496,4609,433,811,9189
intervention--0083,7,759,198,9,387,1493,510,510,398,155,74,328,27,591,101,569,5232,513,999,9001
intervention--0083,8,858,233,10,458,1723,598,602,439,182,99,366,32,702,114,665,5742,586,1187,8813
intervention--0083,9,963,276,15,548,1976,690,694,493,204,117,414,39,841,135,749,6249,657,1394,8606
intervention--0083,10,1059,311,17,618,2195,786,757,536,233,143,463,52,956,147,847,6683,728,1590,8410
intervention--0083,11,1177,349,25,703,2452,876,857,586,261,179,504,60,1094,173,945,7075,806,1824,8176
intervention--0083,12,1304,384,29,771,2668,955,935,630,297,201,546,71,1205,189,1035,7353,895,2077,7923
intervention--0083,13,1415,426,31,848,2875,1039,1038,678,323,228,578,84,1314,211,1117,7644,981,2336,7664
intervention--0083,14,1514,473,34,936,3077,1132,1122,720,347,259,620,95,1453,228,1219,7880,1042,2593,7407
intervention--0083,15,1599,513,34,1016,3250,1198,1217,769,376,288,671,108,1578,253,1289,8100,1105,2863,7137
intervention--0083,16,1709,553,41,1100,3462,1304,1304,807,407,322,708,125,1694,290,1379,8298,1165,3151,6849
intervention--0083,17,1820,593,43,1194,3646,1394,1388,859,444,360,756,137,1806,312,1482,8441,1246,3490,6510
intervention--0083,18,1907,644,52,1280,3821,1494,1473,906,482,400,784,155,1914,345,1558,8582,1325,3800,6200
intervention--0083,19,2015,689,57,1392,3997,1578,1583,966,507,450,826,176,2031,370,1651,8697,1389,4142,5858
intervention--0083,20,2108,742,66,1509,4167,1665,1672,1016,544,493,865,190,2146,394,1734,8795,1465,4480,5520
intervention--0083,21,2214,792,70,1603,4310,1747,1768,1068,579,532,894,209,2257,428,1809,8888,1527,4856,5144
intervention--0083,22,2309,836,72,1716,4478,1819,1875,1120,620,583,926,222,2382,469,1907,8970,1591,5218,4782
intervention--0083,23,2432,891,75,1812,4612,1922,1966,1179,649,633,973,245,2490,495,1999,9031,1658,5577,4423
intervention--0083,24,2529,935,81,1902,4744,1998,2063,1215,681,696,997,266,2594,525,2091,9090,1733,5930,4070
intervention--0083,25,2629,984,87,2007,4876,2079,2153,1264,704,742,1028,285,2682,555,2180,9145,1803,6284,3716
intervention--0083,26,2724,1041,93,2097,4984,2151,2224,1308,731,791,1068,304,2796,579,2277,9181,1867,6630,3370
intervention--0083,27,2826,1094,104,2198,5096,2234,2316,1364,766,833,1102,329,2880,616,2352,9213,1934,6949,3051
intervention--0083,28,2919,1144,108,2296,5205,2300,2394,1412,789,889,1134,355,2971,651,2431,9257,1998,7265,2735
intervention--0083,29,3018,1189,112,2403,5304,2369,2487,1451,820,944,1171,371,3051,692,2509,9286,2055,7592,2408
intervention--0083,30,3102,1230,122,2494,5393,2456,2579,1490,847,993,1217,388,3120,719,2599,9311,2122,7870,2130
intervention--0083,31,3195,1279,124,2583,5475,2536,2646,1538,870,1031,1253,399,3204,765,2679,9333,2176,8152,1848
intervention--0083,32,3279,1318,129,2688,5540,2608,2718,1579,898,1087,1293,420,3278,796,2764,9350,2236,8419,1581
intervention--0083,33,3378,1375,136,2786,5610,2672,2785,1631,929,1146,1318,454,3348,831,2833,9361,2293,8679,1321
intervention--0083,34,3471,1428,141,2874,5692,2725,2876,1680,959,1198,1346,481,3427,864,2927,9371,2357,8874,1126
intervention--0083,35,3563,1476,151,2969,5778,2791,2946,1733,997,1251,1374,493,3490,893,3008,9389,2418,9090,910
intervention--0083,36,3650,1534,156,3054,5841,2869,3043,1786,1025,1298,1412,513,3565,923,3077,9400,2466,9254,746
intervention--0083,37,3729,1574,163,3146,5890,2935,3117,1827,1054,1346,1451,543,3628,955,3141,9420,2516,9381,619
intervention--0083,38,3826,1618,172,3225,5945,2998,3194,1880,1085,1387,1479,562,3690,986,3209,9422,2564,9501,499
intervention--0083,39,3915,1657,180,3316,5986,3055,3267,1911,1134,1441,1510,583,3745,1019,3284,9433,2611,10000,0
non-intervention--0003,1,157,37,0,67,393,65,66,83,29,6,65,2,52,6,102,1017,98,161,9839
non-intervention--0003,2,301,59,10,128,711,126,142,164,60,12,126,4,127,20,217,1901,203,334,9666
non-intervention--0003,3,449,96,11,212,1086,210,243,238,96,24,178,10,232,35,365,2876,304,484,9516
non-intervention--0003,4,575,135,14,297,1441,299,336,304,141,35,235,13,317,50,482,3684,420,654,9346
non-intervention--0003,5,697,176,20,390,1753,378,433,378,175,53,302,26,444,63,598,4461,499,855,9145
non-intervention--0003,6,809,218,25,467,2043,451,529,436,210,69,353,30,567,77,720,5155,597,1065,8935
non-intervention--0003,7,950,260,28,569,2320,558,629,497,242,90,400,42,700,89,843,5752,680,1286,8714
non-intervention--0003,8,1071,308,33,653,2576,627,722,572,272,120,446,49,833,111,963,6303,771,1506,8494
non-intervention--0003,9,1177,362,41,744,2840,734,835,624,308,155,497,62,948,136,1071,6740,874,1703,8297
non-intervention--0003,10,1299,412,47,854,3080,818,919,677,339,180,537,68,1065,151,1181,7083,969,1911,8089
non-intervention--0003,11,1426,461,53,960,3303,917,1021,756,381,216,582,83,1172,167,1298,7417,1051,2161,7839
non-intervention--0003,12,1539,509,63,1069,3560,1004,1113,824,432,252,642,95,1309,193,1426,7719,1137,2402,7598
non-intervention--0003,13,1657,562,68,1187,3777,1079,1211,884,463,299,689,115,1457,209,1543,7933,1217,2667,7333
non-intervention--0003,14,1770,615,75,1316,3941,1160,1291,942,500,326,743,127,1593,233,1650,8160,1293,2956,7044
non-intervention--0003,15,1880,666,83,1439,4125,1241,1371,1004,550,372,791,143,1713,260,1744,8329,1372,3258,6742
non-intervention--0003,16,1998,713,88,1540,4318,1334,1460,1066,584,421,861,155,1848,288,1844,8473,1442,3589,6411
non-intervention--0003,17,2125,755,96,1665,4497,1425,1552,1118,630,467,907,177,1987,318,1928,8601,1520,3926,6074
non-intervention--0003,18,2251,799,100,1783,4664,1515,1662,1158,667,522,961,196,2090,348,2023,8730,1598,4248,5752
non-intervention--0003,19,2376,837,107,1899,4798,1581,1769,1212,693,578,1015,217,2207,374,2134,8820,1684,4585,5415
non-intervention--0003,20,2504,898,113,2031,4917,1672,1863,1270,733,636,1077,234,2330,392,2235,8894,1764,4960,5040
non-intervention--0003,21,2642,951,123,2153,5049,1776,1959,1323,772,703,1117,254,2430,422,2343,8967,1814,5315,4685
non-intervention--0003,22,2744,1000,134,2264,5163,1859,2047,1379,806,744,1147,277,2548,459,2439,9033,1893,5647,4353
non-intervention--0003,23,2868,1065,150,2377,5281,1952,2144,1438,850,802,1192,295,2652,490,2550,9079,1971,5995,4005
non-intervention--0003,24,2976,1111,159,2490,5377,2036,2222,1499,885,864,1242,314,2784,519,2656,9130,2034,6335,3665
non-intervention--0003,25,3086,1159,166,2595,5473,2123,2306,1550,922,904,1293,339,2875,558,2746,9171,2103,6682,3318
non-intervention--0003,26,3190,1190,172,2684,5563,2199,2404,1603,961,954,1333,362,2962,584,2848,9205,2181,6971,3029
non-intervention--0003,27,3290,1229,177,2809,5654,2268,2486,1652,989,1014,1370,384,3043,619,2943,9236,2248,7308,2692
non-intervention--0003,28,3397,1264,186,2919,5721,2352,2578,1711,1027,1072,1399,411,3135,658,3034,9258,2310,7572,2428
non-intervention--0003,29,3513,1319,195,3050,5794,2446,2683,1773,1070,1149,1458,432,3226,688,3120,9282,2380,7874,2126
non-intervention--0003,30,3598,1369,209,3147,5867,2527,2773,1832,1112,1203,1505,454,3306,734,3207,9305,2451,8140,1860
non-intervention--0003,31,3685,1423,214,3243,5935,2585,2854,1885,1150,1252,1546,477,3385,769,3306,9317,2506,8393,1607
non-intervention--0003,32,3789,1470,220,3347,5994,2659,2941,1936,1177,1304,1576,505,3454,804,3392,9339,2576,8618,1382
non-intervention--0003,33,3874,1515,225,3458,6044,2737,3021,1983,1207,1383,1616,527,3531,827,3480,9350,2622,8858,1142
non-intervention--0003,34,3986,1573,233,3554,6092,2810,3109,2028,1243,1428,1643,545,3614,859,3587,9362,2673,9054,946
non-intervention--0003,35,4089,1620,237,3657,6139,2871,3188,2092,1283,1482,1667,574,3663,894,3658,9371,2729,9221,779
non-intervention--0003,36,4175,1660,248,3749,6182,2935,3264,2151,1317,1531,1701,596,3728,945,3746,9379,2774,9370,630
non-intervention--0003,37,4256,1700,259,3835,6214,2990,3332,2189,1356,1589,1721,625,3786,981,3810,9385,2811,9495,505
non-intervention--0003,38,4342,1749,266,3923,6254,3056,3418,2227,1389,1647,1747,652,3841,1028,3870,9389,2864,9602,398
non-intervention--0003,39,4418,1794,275,4013,6282,3111,3486,2267,1431,1714,1770,673,3899,1064,3926,9392,2928,10000,0
non-intervention--0017,1,142,24,2,59,341,59,69,79,33,5,67,2,77,12,103,1053,102,157,9843
non-intervention--0017,2,298,53,8,123,668,101,131,155,61,8,130,9,138,24,202,1976,196,301,9699
non-intervention--0017,3,436,75,12,218,1008,180,216,226,91,24,194,14,238,32,333,2968,295,480,9520
non-intervention--0017,4,565,110,13,311,1342,262,306,284,119,35,259,19,335,50,462,3791,392,644,9356
non-intervention--0017,5,689,154,20,378,1686,359,404,339,164,62,308,30,456,67,587,4560,485,839,9161
non-intervention--0017,6,815,196,26,458,2005,453,491,411,198,79,356,38,577,86,717,5229,580,1038,8962
non-intervention--0017,7,947,249,30,553,2303,549,579,476,234,103,408,50,708,107,836,5849,669,1257,8743
non-intervention--0017,8,1063,291,35,633,2565,625,685,546,281,122,462,59,833,128,958,6369,757,1464,8536
non-intervention--0017,9,1193,334,42,747,2842,717,788,598,317,160,510,71,948,147,1084,6813,844,1696,8304
non-intervention--0017,10,1342,368,46,843,3102,797,886,653,357,186,565,95,1080,168,1191,7175,938,1923,8077
non-intervention--0017,11,1453,425,54,945,3330,891,988,704,396,224,618,108,1228,200,1305,7482,1025,2170,7830
non-intervention--0017,12,1576,467,62,1050,3567,981,1074,755,423,262,668,125,1373,215,1411,7761,1115,2436,7564
non-intervention--0017,13,1692,517,65,1162,3787,1073,1181,818,461,301,720,137,1489,243,1532,7989,1210,2727,7273
non-intervention--0017,14,1803,564,71,1273,3981,1170,1284,871,500,340,774,151,1621,267,1641,8191,1294,2996,7004
non-intervention--0017,15,1906,610,80,1404,4175,1261,1396,935,543,391,818,165,1741,293,1736,8367,1392,3326,6674
non-intervention--0017,16,2026,654,87,1511,4342,1363,1500,987,574,437,867,179,1865,316,1833,8504,1463,3644,6356
non-intervention--0017,17,2138,702,96,1639,4517,1461,1615,1043,605,488,907,193,1996,347,1934,8641,1546,3946,6054
non-intervention--0017,18,2253,751,105,1752,4664,1555,1689,1098,641,532,961,204,2135,375,2017,8762,1631,4300,5700
non-intervention--0017,19,2360,797,111,1874,4797,1640,1801,1157,683,576,996,219,2249,404,2121,8854,1716,4652,5348
non-intervention--0017,20,2475,846,120,1978,4923,1716,1900,1203,722,631,1040,241,2349,436,2205,8939,1788,4992,5008
non-intervention--0017,21,2567,883,128,2114,5063,1817,1984,1269,771,682,1088,254,2468,466,2302,9008,1861,5332,4668
non-intervention--0017,22,2683,929,130,2229,5177,1910,2087,1317,801,720,1133,276,2566,500,2404,9067,1943,5660,4340
non-intervention--0017,23,2784,985,134,2340,5288,2006,2183,1356,841,764,1168,288,2662,545,2492,9112,1987,5998,4002
non-intervention--0017,24,2884,1047,139,2431,5390,2088,2291,1414,873,815,1216,308,2738,573,2595,9153,2057,6330,3670
non-intervention--0017,25,2986,1099,154,2561,5493,2166,2393,1462,907,867,1252,332,2842,620,2688,9186,2121,6690,3310
non-intervention--0017,26,3093,1164,165,2684,5587,2251,2487,1522,952,920,1300,355,2955,661,2792,9219,2195,7031,2969
non-intervention--0017,27,3182,1197,180,2809,5680,2321,2587,1574,994,973,1337,379,3055,695,2875,9238,2239,7331,2669
non-intervention--0017,28,3286,1245,187,2911,5756,2379,2689,1621,1030,1035,1369,402,3132,725,2962,9265,2310,7653,2347
non-intervention--0017,29,3397,1311,196,3017,5821,2453,2782,1677,1065,1083,1399,431,3214,756,3059,9281,2384,7944,2056
non-intervention--0017,30,3501,1377,208,3117,5881,2531,2865,1729,1103,1138,1440,454,3301,794,3154,9302,2443,8193,1807
non-intervention--0017,31,3606,1432,218,3227,5945,2609,2960,1773,1145,1211,1472,485,3382,825,3217,9315,2501,8449,1551
non-intervention--0017,32,3703,1475,227,3339,5993,2673,3058,1823,1186,1276,1503,513,3477,861,3305,9329,2554,8685,1315
non-intervention--0017,33,3801,1521,234,3450,6033,2741,3140,1872,1226,1349,1528,532,3545,907,3383,9342,2617,8888,1112
non-intervention--0017,34,3894,1557,244,3534,6071,2803,3228,1927,1261,1400,1566,563,3600,945,3477,9351,2689,9082,918
non-intervention--0017,35,3995,1605,255,3623,6117,2873,3317,1982,1293,1459,1592,586,3657,976,3552,9359,2742,9257,743
non-intervention--0017,36,4080,1646,264,3719,6162,2933,3408,2031,1333,1517,1617,608,3720,1005,3642,9368,2793,9395,605
non-intervention--0017,37,4173,1696,271,3783,6199,3001,3476,2079,1364,1579,1648,637,3771,1047,3719,9372,2848,9519,481
non-intervention--0017,38,4256,1738,281,3861,6237,3055,3552,2110,1394,1643,1669,664,3820,1078,3776,9381,2903,9610,390
non-intervention--0017,39,4342,1780,287,3947,6267,3120,3620,2157,1420,1711,1691,688,3886,1116,3848,9386,2943,10000,0
non-intervention--0016,1,171,27,1,65,343,49,83,75,30,6,62,4,72,12,82,1004,99,176,9824
non-intervention--0016,2,318,62,3,121,690,96,153,157,53,12,127,7,120,24,200,1922,210,316,9684
non-intervention--0016,3,484,105,7,201,1060,175,224,219,90,30,184,12,210,37,322,2945,284,487,9513
non-intervention--0016,4,623,148,9,282,1368,255,297,290,119,41,246,21,307,54,450,3781,363,679,9321
non-intervention--0016,5,737,194,16,382,1716,347,378,360,148,56,292,29,423,69,575,4567,460,860,9140
non-intervention--0016,6,860,247,20,458,2061,421,477,424,193,66,350,39,542,80,702,5260,565,1045,8955
non-intervention--0016,7,991,277,24,559,2364,515,584,487,237,90,402,48,651,103,822,5829,650,1227,8773
non-intervention--0016,8,1102,310,33,640,2660,606,683,546,278,110,451,60,786,126,957,6306,752,1437,8563
