group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,intervention,count_surviving
non-intervention--0067,2,179,58,2,54,320,115,95,73,46,13,63,5,137,17,150,1134,185,245,0,9525
non-intervention--0067,3,170,38,5,91,314,108,86,69,30,19,53,9,177,27,140,1067,173,227,0,9298
non-intervention--0067,4,168,56,7,90,315,108,103,63,36,25,62,9,180,28,139,841,159,252,0,9046
non-intervention--0067,5,169,61,7,109,321,137,93,83,38,33,53,14,202,32,126,762,146,282,0,8764
non-intervention--0067,6,153,74,11,112,307,128,102,71,36,33,57,17,163,37,129,654,141,266,0,8498
non-intervention--0067,7,155,72,7,138,242,117,97,68,39,48,53,15,168,38,127,519,130,264,0,8234
non-intervention--0067,8,165,82,13,135,245,103,113,68,39,65,62,20,164,40,111,457,148,257,0,7977
non-intervention--0067,9,143,85,7,153,222,118,109,61,40,59,54,16,142,44,112,348,140,252,0,7725
non-intervention--0067,10,136,91,9,141,240,114,118,54,45,69,53,17,161,45,116,273,110,271,0,7454
non-intervention--0067,11,147,88,13,181,197,95,95,61,32,61,32,24,158,49,98,233,111,301,0,7153
non-intervention--0067,12,147,64,9,150,223,126,108,43,46,58,48,16,123,46,106,216,139,301,0,6852
non-intervention--0067,13,148,81,6,160,186,121,102,64,22,66,44,17,130,48,103,178,112,310,0,6542
non-intervention--0067,14,142,84,15,151,191,114,93,42,39,79,44,28,110,51,98,149,102,303,0,6239
non-intervention--0067,15,115,71,10,149,164,88,104,37,26,62,48,26,96,46,77,117,109,255,0,5984
non-intervention--0067,16,128,63,7,146,151,95,86,37,29,73,40,37,101,64,90,99,92,317,0,5667
non-intervention--0067,17,110,69,14,136,138,93,77,44,26,65,30,27,97,64,90,81,112,299,0,5368
non-intervention--0067,18,114,53,16,122,121,87,93,45,28,68,37,34,85,60,63,72,98,307,0,5061
non-intervention--0067,19,95,54,10,142,108,88,79,47,16,65,31,39,63,51,64,63,82,289,0,4772
non-intervention--0067,20,87,62,15,140,107,69,89,45,37,70,32,35,92,61,74,44,84,284,0,4488
non-intervention--0067,21,83,58,13,135,98,82,76,39,22,52,29,51,56,68,65,29,62,290,0,4198
non-intervention--0067,22,85,56,15,107,73,66,75,32,20,64,23,36,71,55,57,50,68,290,0,3908
non-intervention--0067,23,79,37,13,113,74,80,66,33,26,58,22,27,69,40,49,42,67,257,0,3651
non-intervention--0067,24,81,47,8,109,77,51,56,33,17,56,18,32,59,51,49,22,54,270,0,3381
non-intervention--0067,25,82,52,11,87,64,58,57,29,13,54,26,28,47,52,43,16,47,262,0,3119
non-intervention--0067,26,70,40,10,81,61,40,55,28,14,31,21,31,50,51,54,11,39,230,0,2889
non-intervention--0067,27,69,40,16,73,48,55,73,21,20,40,20,30,45,56,41,16,49,232,0,2657
non-intervention--0067,28,54,40,6,66,49,45,55,21,13,42,17,23,41,39,49,14,33,246,0,2411
non-intervention--0067,29,47,47,8,65,35,29,53,19,14,40,23,19,25,31,27,6,34,205,0,2206
non-intervention--0067,30,37,26,5,61,39,37,53,20,12,33,19,33,24,41,42,8,31,197,0,2009
non-intervention--0067,31,41,30,11,41,32,28,47,17,16,28,7,22,22,44,27,7,27,211,0,1798
non-intervention--0067,32,24,15,11,61,21,36,43,16,7,32,10,23,26,24,24,3,28,177,0,1621
non-intervention--0067,33,26,26,4,43,23,28,33,14,7,15,6,23,24,25,18,4,26,190,0,1431
non-intervention--0067,34,38,15,4,19,20,24,30,13,8,19,8,22,23,25,13,4,12,179,0,1252
non-intervention--0067,35,30,18,3,29,12,10,23,5,6,29,8,18,23,19,19,2,14,149,0,1103
non-intervention--0067,36,18,12,7,19,12,11,31,14,7,22,4,18,15,17,17,0,8,121,0,982
non-intervention--0067,37,22,14,4,21,16,13,15,9,4,12,7,12,11,9,15,2,8,150,0,832
non-intervention--0067,38,12,10,4,21,9,11,20,7,5,13,7,10,5,10,6,2,12,104,0,728
non-intervention--0067,39,10,10,6,10,10,4,10,2,3,12,3,9,12,13,10,0,11,107,0,621
non-intervention--0067,40,10,6,3,9,2,7,5,5,4,15,4,8,3,13,10,0,7,94,0,527
non-intervention--0067,41,4,7,5,9,5,13,11,3,2,4,2,11,5,7,8,1,4,75,0,452
non-intervention--0067,42,12,7,3,7,3,10,8,2,2,2,2,5,5,13,4,1,9,62,0,390
non-intervention--0067,43,6,6,1,7,3,4,9,3,1,6,2,4,7,3,11,0,4,68,0,322
non-intervention--0067,44,3,2,1,4,3,10,6,1,1,8,0,4,5,6,4,0,2,55,0,267
non-intervention--0067,45,3,2,0,4,2,4,9,1,5,3,0,5,5,5,2,0,1,52,0,215
non-intervention--0067,46,3,3,0,6,0,0,7,4,3,2,0,4,3,3,2,0,3,47,0,168
non-intervention--0067,47,0,1,1,1,2,1,5,2,0,0,0,2,2,3,0,1,0,23,0,145
non-intervention--0067,48,3,3,1,1,0,1,2,0,0,2,3,6,3,4,1,0,1,34,0,111
non-intervention--0067,49,0,0,1,3,2,0,1,2,0,0,0,1,0,3,1,0,0,20,0,91
non-intervention--0067,50,1,0,0,3,0,0,3,0,0,0,0,2,2,0,2,0,0,16,0,75
non-intervention--0067,51,2,1,0,2,3,1,2,0,1,1,2,0,0,0,0,0,2,11,0,64
non-intervention--0067,52,1,0,0,2,1,0,1,1,0,0,0,0,1,1,1,0,0,8,0,56
non-intervention--0067,53,0,1,0,2,1,0,1,0,0,1,0,0,0,1,1,0,0,12,0,44
non-intervention--0067,54,0,1,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,10,0,34
non-intervention--0067,55,1,1,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,8,0,26
non-intervention--0067,56,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,9,0,17
non-intervention--0067,57,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,13
non-intervention--0067,58,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,6,0,7
non-intervention--0067,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
non-intervention--0067,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3
non-intervention--0067,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
non-intervention--0067,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
non-intervention--0067,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
non-intervention--0067,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
non-intervention--0066,1,204,53,3,49,290,71,79,94,38,8,56,2,110,8,123,1076,160,253,0,9747
non-intervention--0066,2,158,47,10,64,309,87,93,74,45,15,60,4,175,14,133,1208,153,248,0,9499
non-intervention--0066,3,179,71,6,84,307,113,94,68,34,20,58,14,193,18,159,1049,145,236,0,9263
non-intervention--0066,4,174,57,7,92,299,111,94,76,32,27,46,11,182,26,123,891,154,222,0,9041
non-intervention--0066,5,159,65,9,88,283,126,97,60,30,42,50,12,169,28,137,751,143,292,0,8749
non-intervention--0066,6,140,67,5,135,277,118,99,70,39,43,53,13,188,24,91,614,129,248,0,8501
non-intervention--0066,7,127,65,7,112,254,130,97,69,32,58,50,18,164,36,122,540,143,255,0,8246
non-intervention--0066,8,140,68,14,145,298,121,100,75,36,42,53,16,148,40,110,408,137,260,0,7986
non-intervention--0066,9,148,72,7,125,247,123,110,60,44,45,52,21,154,41,119,331,116,267,0,7719
non-intervention--0066,10,132,78,10,142,229,136,103,53,32,63,41,22,136,47,120,300,155,287,0,7432
non-intervention--0066,11,138,74,13,139,264,115,101,53,33,66,50,28,115,55,113,264,127,283,0,7149
non-intervention--0066,12,145,74,5,161,205,120,112,59,27,75,46,15,127,53,97,214,106,311,0,6838
non-intervention--0066,13,121,81,10,146,173,110,106,52,24,61,52,23,131,50,101,177,124,309,0,6529
non-intervention--0066,14,128,66,17,111,181,106,95,49,34,69,44,37,140,45,109,147,110,277,0,6252
non-intervention--0066,15,130,89,7,148,167,104,100,43,31,70,42,26,109,58,96,128,92,281,0,5971
non-intervention--0066,16,117,59,14,143,156,108,100,44,35,72,40,29,109,66,103,99,85,303,0,5668
non-intervention--0066,17,102,57,14,121,131,76,89,46,34,72,47,34,102,45,77,90,87,305,0,5363
non-intervention--0066,18,126,69,14,145,148,62,87,30,24,59,24,32,101,77,72,74,78,282,0,5081
non-intervention--0066,19,90,79,9,125,113,81,91,46,27,89,37,34,73,60,67,49,88,302,0,4779
non-intervention--0066,20,93,69,10,144,102,66,80,33,20,69,31,27,76,55,76,51,65,272,0,4507
non-intervention--0066,21,97,59,20,142,94,73,81,32,24,53,17,26,62,58,84,32,67,288,0,4219
non-intervention--0066,22,92,54,11,118,89,56,76,42,23,56,27,34,65,75,65,32,75,270,0,3949
non-intervention--0066,23,78,61,12,124,81,58,71,26,19,64,27,33,63,51,52,32,64,286,0,3663
non-intervention--0066,24,77,41,5,94,77,56,89,33,17,39,25,33,64,44,55,32,53,270,0,3393
non-intervention--0066,25,83,44,14,87,59,67,63,22,26,43,29,33,61,54,57,13,56,293,0,3100
non-intervention--0066,26,64,48,12,76,63,48,58,30,9,46,23,36,38,45,39,18,47,253,0,2847
non-intervention--0066,27,52,28,7,59,39,41,58,24,17,45,21,23,39,40,49,8,44,233,0,2614
non-intervention--0066,28,42,29,6,80,46,54,49,18,18,43,19,35,32,46,35,8,36,230,0,2384
non-intervention--0066,29,47,34,12,69,38,36,45,23,20,28,20,18,35,48,40,12,40,231,0,2153
non-intervention--0066,30,45,21,6,50,33,33,42,13,13,37,16,29,35,32,25,6,35,233,0,1920
non-intervention--0066,31,36,28,3,50,26,28,39,12,14,35,9,29,33,40,19,5,26,157,0,1763
non-intervention--0066,32,27,23,6,49,20,31,37,4,5,32,4,22,31,33,23,7,28,193,0,1570
non-intervention--0066,33,37,16,5,45,27,21,26,9,8,16,7,22,13,25,16,4,24,162,0,1408
non-intervention--0066,34,28,18,8,32,17,20,19,10,6,27,11,17,20,25,11,3,22,166,0,1242
non-intervention--0066,35,25,18,5,28,17,22,25,4,12,12,10,12,10,28,12,6,12,146,0,1096
non-intervention--0066,36,22,14,4,25,9,17,26,9,4,11,6,12,20,22,20,3,9,122,0,974
non-intervention--0066,37,19,14,7,27,19,11,14,10,8,10,5,5,16,20,15,3,10,134,0,840
non-intervention--0066,38,10,10,5,24,9,10,14,10,3,21,6,10,19,16,14,0,10,106,0,734
non-intervention--0066,39,9,15,6,18,5,8,19,4,4,17,3,10,8,14,7,2,12,123,0,611
non-intervention--0066,40,11,10,2,10,11,10,9,7,2,13,2,9,7,13,8,0,12,87,0,524
non-intervention--0066,41,11,4,4,12,4,7,11,2,1,6,5,6,9,8,4,0,6,75,0,449
non-intervention--0066,42,9,6,2,10,6,3,10,3,2,2,4,8,6,10,2,2,4,61,0,388
non-intervention--0066,43,7,6,3,5,3,4,10,4,2,3,1,4,3,5,9,0,4,63,0,325
non-intervention--0066,44,10,3,1,11,3,4,8,2,1,0,0,5,0,5,9,0,4,50,0,275
non-intervention--0066,45,8,1,1,7,2,4,5,1,2,3,1,7,3,7,3,1,6,42,0,233
non-intervention--0066,46,3,2,3,7,4,2,4,2,0,4,1,3,1,2,2,1,2,32,0,201
non-intervention--0066,47,3,0,1,3,1,2,6,2,2,5,1,4,2,1,3,0,2,29,0,172
non-intervention--0066,48,3,3,0,2,1,1,6,0,0,2,0,4,2,6,1,0,2,30,0,142
non-intervention--0066,49,1,1,0,3,0,5,4,0,0,2,1,3,3,2,1,0,1,26,0,116
non-intervention--0066,50,0,1,1,1,2,1,1,1,2,2,2,0,1,3,1,0,3,21,0,95
non-intervention--0066,51,2,1,3,4,2,2,1,0,0,0,0,4,0,2,3,1,0,25,0,70
non-intervention--0066,52,0,2,1,0,2,2,0,2,0,1,0,4,1,0,1,0,0,16,0,54
non-intervention--0066,53,0,0,0,3,0,0,1,0,0,0,1,2,0,2,3,0,2,12,0,42
non-intervention--0066,54,0,2,0,0,0,1,2,1,0,0,0,1,0,1,1,0,2,9,0,33
non-intervention--0066,55,0,1,0,0,2,0,2,0,0,0,0,0,0,1,2,0,0,5,0,28
non-intervention--0066,56,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,22
non-intervention--0066,57,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,5,0,17
non-intervention--0066,58,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,11
non-intervention--0066,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,8
non-intervention--0066,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
non-intervention--0066,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
non-intervention--0066,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
non-intervention--0066,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
non-intervention--0066,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
non-intervention--0066,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
non-intervention--0066,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
non-intervention--0072,1,210,44,5,41,280,80,87,109,22,6,70,4,118,14,113,1119,187,214,0,9786
non-intervention--0072,2,173,61,9,70,337,108,86,74,30,16,65,6,154,17,140,1160,174,251,0,9535
non-intervention--0072,3,160,65,8,83,331,119,100,79,37,23,57,9,194,30,135,1002,150,240,0,9295
non-intervention--0072,4,174,82,2,107,303,126,95,67,36,40,56,6,199,30,108,929,168,217,0,9078
non-intervention--0072,5,139,77,7,110,288,125,114,68,43,45,46,17,192,28,128,741,143,280,0,8798
non-intervention--0072,6,138,74,11,114,278,130,99,57,33,53,42,14,160,32,118,661,142,234,0,8564
non-intervention--0072,7,176,68,6,102,263,126,114,65,35,49,66,31,184,35,114,480,139,258,0,8306
non-intervention--0072,8,156,82,9,136,255,116,126,66,36,46,40,20,181,35,114,454,114,281,0,8025
non-intervention--0072,9,129,101,11,125,258,122,106,46,28,57,63,18,158,35,117,337,132,252,0,7773
non-intervention--0072,10,133,74,8,154,234,147,110,60,51,72,47,25,157,49,93,293,122,286,0,7487
non-intervention--0072,11,144,76,9,155,223,127,124,58,42,58,58,24,133,45,116,271,119,249,0,7238
non-intervention--0072,12,139,62,17,156,214,117,99,63,36,53,41,32,148,61,114,196,116,298,0,6940
non-intervention--0072,13,138,71,9,155,215,106,105,57,35,71,40,23,145,55,99,152,118,321,0,6619
non-intervention--0072,14,108,74,14,177,188,106,94,53,28,76,35,25,129,56,87,170,98,305,0,6314
non-intervention--0072,15,117,58,12,149,174,90,108,51,33,68,44,23,102,50,89,119,81,281,0,6033
non-intervention--0072,16,107,57,13,166,158,105,98,38,30,84,40,37,120,56,88,114,121,307,0,5726
non-intervention--0072,17,114,73,16,169,148,83,92,44,36,65,36,39,107,62,77,88,110,277,0,5449
non-intervention--0072,18,111,74,17,176,133,104,92,49,27,60,42,28,90,62,75,78,90,335,0,5114
non-intervention--0072,19,108,71,13,148,125,87,90,50,17,54,29,29,86,53,71,60,98,274,0,4840
non-intervention--0072,20,99,65,14,140,92,82,88,39,29,46,43,41,82,71,54,46,81,281,0,4559
non-intervention--0072,21,84,57,9,136,89,70,82,29,24,71,27,32,57,53,66,37,61,288,0,4271
non-intervention--0072,22,89,46,18,131,92,62,71,43,21,68,31,41,50,62,53,35,63,315,0,3956
non-intervention--0072,23,72,52,13,106,70,63,82,35,17,62,22,31,67,48,67,31,64,273,0,3683
non-intervention--0072,24,90,54,15,109,64,56,55,40,15,61,23,34,51,48,52,27,57,289,0,3394
non-intervention--0072,25,66,37,5,83,63,60,75,36,22,49,28,34,58,63,58,17,55,247,0,3147
non-intervention--0072,26,61,42,16,85,47,46,67,21,21,38,24,33,39,44,50,14,54,234,0,2913
non-intervention--0072,27,48,46,17,84,41,40,56,27,14,44,23,32,38,49,38,12,40,229,0,2684
non-intervention--0072,28,47,39,10,60,45,38,56,24,13,37,18,35,36,37,33,9,37,248,0,2436
non-intervention--0072,29,57,23,5,67,28,40,55,22,10,31,12,30,24,40,42,14,44,245,0,2191
non-intervention--0072,30,45,31,9,53,37,40,47,20,11,28,10,22,27,44,38,9,25,218,0,1973
non-intervention--0072,31,52,27,7,65,23,27,43,23,16,44,12,27,34,38,27,4,30,203,0,1770
non-intervention--0072,32,38,24,1,51,18,22,42,18,8,31,16,19,28,39,28,5,29,194,0,1576
non-intervention--0072,33,27,22,5,36,18,15,28,16,8,27,13,28,20,26,26,5,23,159,0,1417
non-intervention--0072,34,24,14,7,33,12,21,35,10,8,21,8,13,20,33,21,3,20,169,0,1248
non-intervention--0072,35,26,20,6,25,16,19,26,10,4,17,10,25,18,19,11,5,15,139,0,1109
non-intervention--0072,36,28,12,2,26,16,15,27,6,2,20,4,15,12,20,12,3,11,137,0,972
non-intervention--0072,37,19,22,4,24,13,14,15,10,1,10,5,15,16,15,12,2,9,117,0,855
non-intervention--0072,38,10,11,2,20,11,16,16,7,5,16,3,15,7,10,10,1,15,92,0,763
non-intervention--0072,39,20,8,4,24,12,8,10,10,4,9,5,17,8,12,12,0,8,87,0,676
non-intervention--0072,40,9,2,3,15,6,7,14,3,5,8,3,9,5,14,9,0,10,88,0,588
non-intervention--0072,41,14,5,2,12,7,10,14,3,8,11,4,11,9,18,2,1,12,77,0,511
non-intervention--0072,42,10,9,1,12,2,10,9,2,3,6,1,7,7,6,4,2,7,78,0,433
non-intervention--0072,43,7,4,0,5,6,5,11,6,1,13,4,9,4,4,3,1,5,81,0,352
non-intervention--0072,44,3,3,1,5,5,4,9,0,4,10,5,6,5,3,4,0,3,61,0,291
non-intervention--0072,45,4,4,1,7,6,2,9,1,2,7,1,10,3,6,2,0,2,60,0,231
non-intervention--0072,46,8,1,0,1,2,4,6,4,0,2,2,1,3,2,5,0,2,32,0,199
non-intervention--0072,47,3,4,0,6,2,2,3,0,0,5,0,5,1,6,2,0,5,39,0,160
non-intervention--0072,48,2,2,0,3,2,2,2,2,1,2,0,3,3,2,2,1,2,24,0,136
non-intervention--0072,49,2,1,0,1,3,1,3,4,0,5,0,3,1,1,1,0,2,19,0,117
non-intervention--0072,50,1,0,2,2,0,1,3,1,0,6,1,2,1,1,2,0,2,28,0,89
non-intervention--0072,51,1,2,0,2,2,1,1,0,0,0,0,2,2,3,2,0,1,12,0,77
non-intervention--0072,52,2,1,1,0,2,3,4,0,0,3,0,1,2,1,0,0,0,18,0,59
non-intervention--0072,53,1,0,0,1,2,0,1,0,0,0,0,2,0,1,0,0,1,13,0,46
non-intervention--0072,54,2,0,2,2,0,0,1,0,0,0,1,0,0,0,1,0,1,12,0,34
non-intervention--0072,55,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,11,0,23
non-intervention--0072,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,19
non-intervention--0072,57,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,14
non-intervention--0072,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,9
non-intervention--0072,59,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,7
non-intervention--0072,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,5
non-intervention--0072,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
non-intervention--0072,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
non-intervention--0072,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
non-intervention--0072,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
non-intervention--0072,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
non-intervention--0072,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
non-intervention--0072,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
non-intervention--0099,1,183,38,7,39,270,65,76,97,39,5,57,3,106,15,117,1158,151,228,0,9772
non-intervention--0099,2,189,57,9,71,305,111,88,74,33,15,53,14,152,19,137,1137,158,248,0,9524
non-intervention--0099,3,155,63,3,92,308,108,109,63,41,24,67,9,169,21,108,1050,169,231,0,9293
non-intervention--0099,4,178,82,6,98,310,117,100,66,31,21,70,10,178,26,126,861,148,220,0,9073
non-intervention--0099,5,157,69,9,102,288,131,101,54,31,28,53,19,194,33,140,755,157,300,0,8773
non-intervention--0099,6,150,84,10,86,313,124,79,58,32,40,48,12,171,30,107,590,147,236,0,8537
non-intervention--0099,7,133,70,9,104,285,128,104,55,27,50,58,17,170,26,108,527,131,233,0,8304
non-intervention--0099,8,146,98,8,121,271,116,103,56,41,49,50,14,164,36,123,437,119,270,0,8034
non-intervention--0099,9,145,87,7,124,251,103,120,53,46,63,47,22,179,43,112,350,147,264,0,7770
non-intervention--0099,10,152,74,13,131,205,129,103,54,33,55,41,17,149,40,104,307,132,268,0,7502
non-intervention--0099,11,150,79,15,151,212,136,100,56,34,58,45,16,141,48,93,274,107,286,0,7216
non-intervention--0099,12,126,77,12,138,211,104,91,66,34,83,36,18,134,53,79,236,123,290,0,6926
non-intervention--0099,13,131,73,13,169,200,101,92,47,21,73,46,31,124,51,91,150,119,277,0,6649
non-intervention--0099,14,136,75,11,158,179,85,101,59,31,67,40,25,129,51,100,133,121,284,0,6365
non-intervention--0099,15,109,73,11,163,149,106,96,57,34,68,50,34,94,57,103,129,114,266,0,6099
non-intervention--0099,16,117,78,9,146,178,117,78,44,26,74,37,32,124,77,100,106,102,300,0,5799
non-intervention--0099,17,111,72,19,160,145,85,116,42,34,79,28,30,91,51,96,80,94,299,0,5500
non-intervention--0099,18,116,63,19,165,138,91,98,34,31,73,51,36,86,47,73,56,87,314,0,5186
non-intervention--0099,19,103,75,13,139,107,88,84,48,31,65,37,29,75,44,86,71,92,349,0,4837
non-intervention--0099,20,93,63,20,120,90,83,76,38,25,60,33,48,70,57,74,47,80,262,0,4575
non-intervention--0099,21,91,71,15,136,95,70,87,42,29,63,23,29,67,62,71,40,60,319,0,4256
non-intervention--0099,22,92,58,18,133,87,58,76,34,22,58,22,38,63,57,73,38,72,308,0,3948
non-intervention--0099,23,70,42,17,110,80,76,67,31,15,55,17,36,58,53,53,30,62,279,0,3669
non-intervention--0099,24,94,49,19,108,70,53,71,30,22,53,25,30,54,43,59,31,60,267,0,3402
non-intervention--0099,25,64,38,12,101,72,40,54,33,17,56,21,30,54,47,56,21,45,255,0,3147
non-intervention--0099,26,60,32,16,77,64,54,56,26,14,48,16,34,55,44,41,14,53,245,0,2902
non-intervention--0099,27,47,30,10,94,37,42,56,38,14,38,11,23,43,54,50,8,38,239,0,2663
non-intervention--0099,28,55,41,5,82,40,34,45,17,19,44,16,18,36,48,42,15,33,206,0,2457
non-intervention--0099,29,52,35,7,55,39,33,42,17,9,35,13,20,37,30,34,13,35,237,0,2220
non-intervention--0099,30,55,26,9,58,23,37,46,21,14,30,17,34,39,44,26,8,29,221,0,1999
non-intervention--0099,31,35,31,6,45,30,24,43,15,10,33,14,23,40,36,34,5,28,213,0,1786
non-intervention--0099,32,38,21,5,50,16,27,34,21,8,27,16,29,29,26,23,10,26,172,0,1614
non-intervention--0099,33,27,27,10,43,19,18,34,13,8,25,4,23,19,30,26,6,23,176,0,1438
non-intervention--0099,34,24,14,6,42,22,28,32,10,9,26,11,17,18,17,11,1,23,141,0,1297
non-intervention--0099,35,26,17,7,32,23,19,22,10,5,19,9,19,18,19,18,2,18,175,0,1122
non-intervention--0099,36,21,16,3,29,7,17,26,5,6,19,6,18,12,12,15,4,14,134,0,988
non-intervention--0099,37,21,9,2,20,10,8,27,7,6,23,7,9,8,16,11,0,12,118,0,870
non-intervention--0099,38,14,10,2,18,8,11,22,4,5,8,6,11,10,17,11,2,9,120,0,750
non-intervention--0099,39,13,10,1,16,9,6,11,6,5,11,8,8,10,16,8,0,3,86,0,664
non-intervention--0099,40,15,13,4,13,7,6,17,5,4,13,3,5,10,13,11,1,4,107,0,557
non-intervention--0099,41,7,7,2,17,4,6,11,5,1,2,3,10,3,12,5,1,6,75,0,482
non-intervention--0099,42,7,5,1,6,5,4,7,5,1,13,5,12,7,7,6,1,7,77,0,405
non-intervention--0099,43,7,10,4,11,4,2,12,3,1,6,2,5,7,0,7,2,7,63,0,342
non-intervention--0099,44,6,5,1,6,4,2,9,2,1,6,3,5,2,7,2,0,5,64,0,278
non-intervention--0099,45,4,5,1,2,3,1,3,2,2,1,0,6,5,4,1,0,5,36,0,242
non-intervention--0099,46,8,3,1,6,2,2,3,2,1,5,2,2,4,8,1,0,1,42,0,200
non-intervention--0099,47,5,2,0,3,0,2,7,2,0,2,0,0,1,3,3,1,4,29,0,171
non-intervention--0099,48,3,3,0,3,1,1,4,1,1,2,0,3,0,3,1,0,2,31,0,140
non-intervention--0099,49,3,3,0,4,1,1,4,1,0,3,4,1,3,1,0,1,1,27,0,113
non-intervention--0099,50,2,0,0,4,1,1,2,1,0,3,2,2,2,4,3,0,0,29,0,84
non-intervention--0099,51,0,2,1,1,2,4,3,0,0,1,0,1,1,1,0,0,0,16,0,68
non-intervention--0099,52,1,0,0,4,2,1,2,0,0,1,0,6,2,0,0,0,0,14,0,54
non-intervention--0099,53,3,1,1,2,0,1,3,0,0,1,0,2,0,1,0,0,0,13,0,41
non-intervention--0099,54,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,8,0,33
non-intervention--0099,55,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,13,0,20
non-intervention--0099,56,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,19
non-intervention--0099,57,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,17
non-intervention--0099,58,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,4,0,13
non-intervention--0099,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,8
non-intervention--0099,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
non-intervention--0099,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
non-intervention--0099,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
non-intervention--0099,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
non-intervention--0099,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
non-intervention--0099,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
intervention--0092,1,192,35,3,50,260,80,69,98,30,4,64,3,99,11,118,1132,174,228,1,9772
intervention--0092,2,162,61,5,63,313,111,102,62,29,18,67,5,174,20,142,1216,181,254,1,9518
intervention--0092,3,172,71,7,65,317,130,91,77,30,17,57,10,184,19,124,1015,162,229,1,9289
intervention--0092,4,168,71,3,108,339,134,95,69,35,38,61,11,186,31,126,885,154,227,1,9062
intervention--0092,5,157,65,6,103,312,121,93,57,30,43,51,14,170,29,113,683,154,303,1,8759
intervention--0092,6,149,69,6,111,295,108,100,64,30,48,57,11,151,37,100,612,160,257,1,8502
intervention--0092,7,168,70,12,121,273,122,102,58,36,57,62,12,171,33,104,504,140,260,1,8242
intervention--0092,8,130,61,5,139,248,148,113,49,42,56,41,15,177,40,114,403,150,248,1,7994
